attention,delta,meditation,rawValue,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal,blinkStrength
0,172234,0,-1714,18526,3674,1510,7577,10283,2821,12602,51,0
0,172234,0,938,18526,3674,1510,7577,10283,2821,12602,51,0
0,172234,0,1096,18526,3674,1510,7577,10283,2821,12602,51,0
0,172234,0,234,18526,3674,1510,7577,10283,2821,12602,51,0
0,172234,0,76,18526,3674,1510,7577,10283,2821,12602,51,0
0,172234,0,53,18526,3674,1510,7577,10283,2821,12602,51,0
0,172234,0,-680,18526,3674,1510,7577,10283,2821,12602,51,0
0,172234,0,-646,18526,3674,1510,7577,10283,2821,12602,51,0
0,172234,0,628,18526,3674,1510,7577,10283,2821,12602,51,0
0,2841755,0,1258,990084,176455,245995,207653,222104,135288,393824,51,0
0,2841755,0,257,990084,176455,245995,207653,222104,135288,393824,51,0
0,2841755,0,82,990084,176455,245995,207653,222104,135288,393824,51,0
0,2841755,0,42,990084,176455,245995,207653,222104,135288,393824,51,0
0,2841755,0,-1339,990084,176455,245995,207653,222104,135288,393824,51,0
0,2841755,0,2047,990084,176455,245995,207653,222104,135288,393824,51,0
0,2841755,0,1296,990084,176455,245995,207653,222104,135288,393824,51,0
0,2841755,0,345,990084,176455,245995,207653,222104,135288,393824,51,0
0,2841755,0,82,990084,176455,245995,207653,222104,135288,393824,51,0
0,2841755,0,-2048,990084,176455,245995,207653,222104,135288,393824,51,0
0,297341,0,-573,5114,3583,4949,6089,3954,720,6844,51,0
0,297341,0,866,5114,3583,4949,6089,3954,720,6844,51,0
0,297341,0,567,5114,3583,4949,6089,3954,720,6844,51,0
0,297341,0,138,5114,3583,4949,6089,3954,720,6844,51,0
0,297341,0,64,5114,3583,4949,6089,3954,720,6844,51,0
0,297341,0,51,5114,3583,4949,6089,3954,720,6844,51,0
0,297341,0,-946,5114,3583,4949,6089,3954,720,6844,51,0
0,297341,0,1729,5114,3583,4949,6089,3954,720,6844,51,0
0,297341,0,771,5114,3583,4949,6089,3954,720,6844,51,0
0,297341,0,150,5114,3583,4949,6089,3954,720,6844,51,0
0,1294142,0,66,309854,21000,75512,268020,81276,43020,121360,51,0
0,1294142,0,51,309854,21000,75512,268020,81276,43020,121360,51,0
0,1294142,0,-2048,309854,21000,75512,268020,81276,43020,121360,51,0
0,1294142,0,-428,309854,21000,75512,268020,81276,43020,121360,51,0
0,1294142,0,1044,309854,21000,75512,268020,81276,43020,121360,51,0
0,1294142,0,760,309854,21000,75512,268020,81276,43020,121360,51,0
0,1294142,0,234,309854,21000,75512,268020,81276,43020,121360,51,0
0,1294142,0,-2048,309854,21000,75512,268020,81276,43020,121360,51,0
0,1294142,0,-454,309854,21000,75512,268020,81276,43020,121360,51,0
0,1294142,0,679,309854,21000,75512,268020,81276,43020,121360,51,0
0,934593,0,1257,188602,109666,221495,18409,66772,16126,251058,51,0
0,934593,0,242,188602,109666,221495,18409,66772,16126,251058,51,0
0,934593,0,-1188,188602,109666,221495,18409,66772,16126,251058,51,0
0,934593,0,-1161,188602,109666,221495,18409,66772,16126,251058,51,0
0,934593,0,1480,188602,109666,221495,18409,66772,16126,251058,51,0
0,934593,0,663,188602,109666,221495,18409,66772,16126,251058,51,0
0,934593,0,145,188602,109666,221495,18409,66772,16126,251058,51,0
0,934593,0,67,188602,109666,221495,18409,66772,16126,251058,51,0
0,934593,0,54,188602,109666,221495,18409,66772,16126,251058,51,0
0,934593,0,-2048,188602,109666,221495,18409,66772,16126,251058,51,0
0,145014,0,-662,15773,2811,2670,3597,6325,1967,4225,51,0
0,145014,0,2047,15773,2811,2670,3597,6325,1967,4225,51,0
0,145014,0,758,15773,2811,2670,3597,6325,1967,4225,51,0
0,145014,0,179,15773,2811,2670,3597,6325,1967,4225,51,0
0,145014,0,60,15773,2811,2670,3597,6325,1967,4225,51,0
0,145014,0,53,15773,2811,2670,3597,6325,1967,4225,51,0
0,145014,0,-1426,15773,2811,2670,3597,6325,1967,4225,51,0
0,145014,0,-758,15773,2811,2670,3597,6325,1967,4225,51,0
0,145014,0,873,15773,2811,2670,3597,6325,1967,4225,51,0
0,809685,0,1332,118858,17264,42568,28131,26378,18080,31646,51,0
0,809685,0,309,118858,17264,42568,28131,26378,18080,31646,51,0
0,809685,0,89,118858,17264,42568,28131,26378,18080,31646,51,0
0,809685,0,-2048,118858,17264,42568,28131,26378,18080,31646,51,0
0,809685,0,-455,118858,17264,42568,28131,26378,18080,31646,51,0
0,809685,0,342,118858,17264,42568,28131,26378,18080,31646,51,0
0,809685,0,1316,118858,17264,42568,28131,26378,18080,31646,51,0
0,809685,0,260,118858,17264,42568,28131,26378,18080,31646,51,0
0,809685,0,-1739,118858,17264,42568,28131,26378,18080,31646,51,0
0,809685,0,-426,118858,17264,42568,28131,26378,18080,31646,51,0
0,1350519,0,1176,178718,13056,6157,12303,5332,1077,21766,51,0
0,1350519,0,363,178718,13056,6157,12303,5332,1077,21766,51,0
0,1350519,0,96,178718,13056,6157,12303,5332,1077,21766,51,0
0,1350519,0,56,178718,13056,6157,12303,5332,1077,21766,51,0
0,1350519,0,-2048,178718,13056,6157,12303,5332,1077,21766,51,0
0,1350519,0,-251,178718,13056,6157,12303,5332,1077,21766,51,0
0,1350519,0,1085,178718,13056,6157,12303,5332,1077,21766,51,0
0,1350519,0,818,178718,13056,6157,12303,5332,1077,21766,51,0
0,1350519,0,169,178718,13056,6157,12303,5332,1077,21766,51,0
0,1350519,0,55,178718,13056,6157,12303,5332,1077,21766,51,0
0,1626802,0,-1794,298799,108263,52837,57904,21965,22349,87519,51,0
0,1626802,0,2042,298799,108263,52837,57904,21965,22349,87519,51,0
0,1626802,0,1207,298799,108263,52837,57904,21965,22349,87519,51,0
0,1626802,0,221,298799,108263,52837,57904,21965,22349,87519,51,0
0,1626802,0,74,298799,108263,52837,57904,21965,22349,87519,51,0
0,1626802,0,-2048,298799,108263,52837,57904,21965,22349,87519,51,0
0,1626802,0,1188,298799,108263,52837,57904,21965,22349,87519,51,0
0,1626802,0,1059,298799,108263,52837,57904,21965,22349,87519,51,0
0,1626802,0,684,298799,108263,52837,57904,21965,22349,87519,51,0
0,1626802,0,161,298799,108263,52837,57904,21965,22349,87519,51,0
0,1127285,0,61,176871,72122,26984,19635,24843,3969,26252,51,0
0,1127285,0,-1452,176871,72122,26984,19635,24843,3969,26252,51,0
0,1127285,0,-629,176871,72122,26984,19635,24843,3969,26252,51,0
0,1127285,0,1539,176871,72122,26984,19635,24843,3969,26252,51,0
0,1127285,0,918,176871,72122,26984,19635,24843,3969,26252,51,0
0,1127285,0,235,176871,72122,26984,19635,24843,3969,26252,51,0
0,1127285,0,32,176871,72122,26984,19635,24843,3969,26252,51,0
0,1127285,0,26,176871,72122,26984,19635,24843,3969,26252,51,0
0,1127285,0,-737,176871,72122,26984,19635,24843,3969,26252,51,0
0,1127285,0,1543,176871,72122,26984,19635,24843,3969,26252,51,0
0,685976,0,1623,82695,126958,48962,36426,40023,6402,164883,51,0
0,685976,0,308,82695,126958,48962,36426,40023,6402,164883,51,0
0,685976,0,200,82695,126958,48962,36426,40023,6402,164883,51,0
0,685976,0,252,82695,126958,48962,36426,40023,6402,164883,51,0
0,685976,0,129,82695,126958,48962,36426,40023,6402,164883,51,0
0,685976,0,-2048,82695,126958,48962,36426,40023,6402,164883,51,0
0,685976,0,-567,82695,126958,48962,36426,40023,6402,164883,51,0
0,685976,0,1908,82695,126958,48962,36426,40023,6402,164883,51,0
0,685976,0,746,82695,126958,48962,36426,40023,6402,164883,51,0
0,685976,0,170,82695,126958,48962,36426,40023,6402,164883,51,0
0,418348,0,58,30584,4125,2172,1321,2182,962,9916,51,0
0,418348,0,-1543,30584,4125,2172,1321,2182,962,9916,51,0
0,418348,0,-846,30584,4125,2172,1321,2182,962,9916,51,0
0,418348,0,1452,30584,4125,2172,1321,2182,962,9916,51,0
0,418348,0,1779,30584,4125,2172,1321,2182,962,9916,51,0
0,418348,0,371,30584,4125,2172,1321,2182,962,9916,51,0
0,418348,0,93,30584,4125,2172,1321,2182,962,9916,51,0
0,418348,0,49,30584,4125,2172,1321,2182,962,9916,51,0
0,418348,0,-1768,30584,4125,2172,1321,2182,962,9916,51,0
0,418348,0,2047,30584,4125,2172,1321,2182,962,9916,51,0
0,1907389,0,1906,380292,18444,17501,71455,38930,13660,95324,51,0
0,1907389,0,380,380292,18444,17501,71455,38930,13660,95324,51,0
0,1907389,0,101,380292,18444,17501,71455,38930,13660,95324,51,0
0,1907389,0,56,380292,18444,17501,71455,38930,13660,95324,51,0
0,1907389,0,53,380292,18444,17501,71455,38930,13660,95324,51,0
0,1907389,0,-2048,380292,18444,17501,71455,38930,13660,95324,51,0
0,1907389,0,-285,380292,18444,17501,71455,38930,13660,95324,51,0
0,1907389,0,-25,380292,18444,17501,71455,38930,13660,95324,51,0
0,1907389,0,1344,380292,18444,17501,71455,38930,13660,95324,51,0
0,1907389,0,672,380292,18444,17501,71455,38930,13660,95324,51,0
0,1652815,0,-2048,7442,7728,5943,5423,3837,1265,14668,51,0
0,1652815,0,-252,7442,7728,5943,5423,3837,1265,14668,51,0
0,1652815,0,468,7442,7728,5943,5423,3837,1265,14668,51,0
0,1652815,0,853,7442,7728,5943,5423,3837,1265,14668,51,0
0,1652815,0,226,7442,7728,5943,5423,3837,1265,14668,51,0
0,1652815,0,67,7442,7728,5943,5423,3837,1265,14668,51,0
0,1652815,0,-2048,7442,7728,5943,5423,3837,1265,14668,51,0
0,1652815,0,-667,7442,7728,5943,5423,3837,1265,14668,51,0
0,1652815,0,1258,7442,7728,5943,5423,3837,1265,14668,51,0
0,1652815,0,1018,7442,7728,5943,5423,3837,1265,14668,51,0
0,684430,0,195,301172,136469,134011,36171,41438,14110,102956,51,0
0,684430,0,68,301172,136469,134011,36171,41438,14110,102956,51,0
0,684430,0,52,301172,136469,134011,36171,41438,14110,102956,51,0
0,684430,0,469,301172,136469,134011,36171,41438,14110,102956,51,0
0,684430,0,152,301172,136469,134011,36171,41438,14110,102956,51,0
0,684430,0,705,301172,136469,134011,36171,41438,14110,102956,51,0
0,684430,0,358,301172,136469,134011,36171,41438,14110,102956,51,0
0,684430,0,-1831,301172,136469,134011,36171,41438,14110,102956,51,0
0,684430,0,467,301172,136469,134011,36171,41438,14110,102956,51,0
0,684430,0,881,301172,136469,134011,36171,41438,14110,102956,51,0
0,1061680,0,187,327971,28273,127885,30493,76955,6126,365344,51,0
0,1061680,0,-125,327971,28273,127885,30493,76955,6126,365344,51,0
0,1061680,0,-2048,327971,28273,127885,30493,76955,6126,365344,51,0
0,1061680,0,-539,327971,28273,127885,30493,76955,6126,365344,51,0
0,1061680,0,1620,327971,28273,127885,30493,76955,6126,365344,51,0
0,1061680,0,1660,327971,28273,127885,30493,76955,6126,365344,51,0
0,1061680,0,314,327971,28273,127885,30493,76955,6126,365344,51,0
0,1061680,0,23,327971,28273,127885,30493,76955,6126,365344,51,0
0,1061680,0,-1143,327971,28273,127885,30493,76955,6126,365344,51,0
0,1498882,0,1977,440161,145123,23693,24140,35507,21321,111934,51,0
0,1498882,0,469,440161,145123,23693,24140,35507,21321,111934,51,0
0,1498882,0,114,440161,145123,23693,24140,35507,21321,111934,51,0
0,1498882,0,57,440161,145123,23693,24140,35507,21321,111934,51,0
0,1498882,0,49,440161,145123,23693,24140,35507,21321,111934,51,0
0,1498882,0,52,440161,145123,23693,24140,35507,21321,111934,51,0
0,1498882,0,-2048,440161,145123,23693,24140,35507,21321,111934,51,0
0,1498882,0,-497,440161,145123,23693,24140,35507,21321,111934,51,0
0,1498882,0,993,440161,145123,23693,24140,35507,21321,111934,51,0
0,1498882,0,1257,440161,145123,23693,24140,35507,21321,111934,51,0
0,1493093,0,246,89251,47251,51414,51662,52210,7457,28210,51,0
0,1493093,0,82,89251,47251,51414,51662,52210,7457,28210,51,0
0,1493093,0,58,89251,47251,51414,51662,52210,7457,28210,51,0
0,1493093,0,-2048,89251,47251,51414,51662,52210,7457,28210,51,0
0,1493093,0,-614,89251,47251,51414,51662,52210,7457,28210,51,0
0,1493093,0,2047,89251,47251,51414,51662,52210,7457,28210,51,0
0,1493093,0,842,89251,47251,51414,51662,52210,7457,28210,51,0
0,1493093,0,194,89251,47251,51414,51662,52210,7457,28210,51,0
0,1493093,0,75,89251,47251,51414,51662,52210,7457,28210,51,0
0,1493093,0,57,89251,47251,51414,51662,52210,7457,28210,51,0
0,2005117,0,85,187202,17407,26617,24152,60361,5735,153861,51,0
0,2005117,0,-2048,187202,17407,26617,24152,60361,5735,153861,51,0
0,2005117,0,343,187202,17407,26617,24152,60361,5735,153861,51,0
0,2005117,0,1720,187202,17407,26617,24152,60361,5735,153861,51,0
0,2005117,0,364,187202,17407,26617,24152,60361,5735,153861,51,0
0,2005117,0,106,187202,17407,26617,24152,60361,5735,153861,51,0
0,2005117,0,-2048,187202,17407,26617,24152,60361,5735,153861,51,0
0,2005117,0,101,187202,17407,26617,24152,60361,5735,153861,51,0
0,2005117,0,1961,187202,17407,26617,24152,60361,5735,153861,51,0
0,2005117,0,486,187202,17407,26617,24152,60361,5735,153861,51,0
0,2087383,0,132,102610,4916,20987,32426,55229,9759,70767,51,0
0,2087383,0,60,102610,4916,20987,32426,55229,9759,70767,51,0
0,2087383,0,-1492,102610,4916,20987,32426,55229,9759,70767,51,0
0,2087383,0,651,102610,4916,20987,32426,55229,9759,70767,51,0
0,2087383,0,1421,102610,4916,20987,32426,55229,9759,70767,51,0
0,2087383,0,327,102610,4916,20987,32426,55229,9759,70767,51,0
0,2087383,0,93,102610,4916,20987,32426,55229,9759,70767,51,0
0,2087383,0,56,102610,4916,20987,32426,55229,9759,70767,51,0
0,2087383,0,-1825,102610,4916,20987,32426,55229,9759,70767,51,0
0,2087383,0,1127,102610,4916,20987,32426,55229,9759,70767,51,0
0,760394,0,1538,650831,68182,53183,49124,53569,3775,77385,51,0
0,760394,0,240,650831,68182,53183,49124,53569,3775,77385,51,0
0,760394,0,85,650831,68182,53183,49124,53569,3775,77385,51,0
0,760394,0,-2048,650831,68182,53183,49124,53569,3775,77385,51,0
0,760394,0,679,650831,68182,53183,49124,53569,3775,77385,51,0
0,760394,0,1171,650831,68182,53183,49124,53569,3775,77385,51,0
0,760394,0,387,650831,68182,53183,49124,53569,3775,77385,51,0
0,760394,0,137,650831,68182,53183,49124,53569,3775,77385,51,0
0,760394,0,74,650831,68182,53183,49124,53569,3775,77385,51,0
0,760394,0,-1490,650831,68182,53183,49124,53569,3775,77385,51,0
0,1862786,0,1853,1592558,162552,148496,81537,52186,15838,71863,51,0
0,1862786,0,1185,1592558,162552,148496,81537,52186,15838,71863,51,0
0,1862786,0,272,1592558,162552,148496,81537,52186,15838,71863,51,0
0,1862786,0,84,1592558,162552,148496,81537,52186,15838,71863,51,0
0,1862786,0,2,1592558,162552,148496,81537,52186,15838,71863,51,0
0,1862786,0,-1237,1592558,162552,148496,81537,52186,15838,71863,51,0
0,1862786,0,2047,1592558,162552,148496,81537,52186,15838,71863,51,0
0,1862786,0,1076,1592558,162552,148496,81537,52186,15838,71863,51,0
0,1862786,0,242,1592558,162552,148496,81537,52186,15838,71863,51,0
0,1862786,0,812,1592558,162552,148496,81537,52186,15838,71863,51,0
0,1105950,0,459,343299,22820,96432,54421,60353,7410,136619,51,0
0,1105950,0,-75,343299,22820,96432,54421,60353,7410,136619,51,0
0,1105950,0,-1500,343299,22820,96432,54421,60353,7410,136619,51,0
0,1105950,0,-193,343299,22820,96432,54421,60353,7410,136619,51,0
0,1105950,0,413,343299,22820,96432,54421,60353,7410,136619,51,0
0,1105950,0,1154,343299,22820,96432,54421,60353,7410,136619,51,0
0,1105950,0,182,343299,22820,96432,54421,60353,7410,136619,51,0
0,1105950,0,-2048,343299,22820,96432,54421,60353,7410,136619,51,0
0,1105950,0,-197,343299,22820,96432,54421,60353,7410,136619,51,0
0,1105950,0,1684,343299,22820,96432,54421,60353,7410,136619,51,0
0,1405102,0,571,209413,14585,172815,118716,121242,7923,153708,51,0
0,1405102,0,113,209413,14585,172815,118716,121242,7923,153708,51,0
0,1405102,0,56,209413,14585,172815,118716,121242,7923,153708,51,0
0,1405102,0,-2048,209413,14585,172815,118716,121242,7923,153708,51,0
0,1405102,0,1576,209413,14585,172815,118716,121242,7923,153708,51,0
0,1405102,0,-2048,209413,14585,172815,118716,121242,7923,153708,51,0
0,1405102,0,1242,209413,14585,172815,118716,121242,7923,153708,51,0
0,1405102,0,1596,209413,14585,172815,118716,121242,7923,153708,51,0
0,1405102,0,363,209413,14585,172815,118716,121242,7923,153708,51,0
0,1405102,0,-406,209413,14585,172815,118716,121242,7923,153708,51,0
0,579158,0,-637,186020,34840,28444,15526,12676,6443,34853,51,0
0,579158,0,1253,186020,34840,28444,15526,12676,6443,34853,51,0
0,579158,0,440,186020,34840,28444,15526,12676,6443,34853,51,0
0,579158,0,112,186020,34840,28444,15526,12676,6443,34853,51,0
0,579158,0,-2048,186020,34840,28444,15526,12676,6443,34853,51,0
0,579158,0,1850,186020,34840,28444,15526,12676,6443,34853,51,0
0,579158,0,1050,186020,34840,28444,15526,12676,6443,34853,51,0
0,579158,0,266,186020,34840,28444,15526,12676,6443,34853,51,0
0,579158,0,87,186020,34840,28444,15526,12676,6443,34853,51,0
0,579158,0,54,186020,34840,28444,15526,12676,6443,34853,51,0
0,848799,0,-1154,176403,18843,13249,11929,17936,5132,12995,51,0
0,848799,0,1872,176403,18843,13249,11929,17936,5132,12995,51,0
0,848799,0,1441,176403,18843,13249,11929,17936,5132,12995,51,0
0,848799,0,246,176403,18843,13249,11929,17936,5132,12995,51,0
0,848799,0,113,176403,18843,13249,11929,17936,5132,12995,51,0
0,848799,0,-246,176403,18843,13249,11929,17936,5132,12995,51,0
0,848799,0,-444,176403,18843,13249,11929,17936,5132,12995,51,0
0,848799,0,-833,176403,18843,13249,11929,17936,5132,12995,51,0
0,848799,0,1672,176403,18843,13249,11929,17936,5132,12995,51,0
0,848799,0,480,176403,18843,13249,11929,17936,5132,12995,51,0
0,1303442,0,193,117980,12377,11752,33286,40053,3989,37835,51,0
0,1303442,0,82,117980,12377,11752,33286,40053,3989,37835,51,0
0,1303442,0,-2048,117980,12377,11752,33286,40053,3989,37835,51,0
0,1303442,0,-231,117980,12377,11752,33286,40053,3989,37835,51,0
0,1303442,0,2047,117980,12377,11752,33286,40053,3989,37835,51,0
0,1303442,0,662,117980,12377,11752,33286,40053,3989,37835,51,0
0,1303442,0,-1066,117980,12377,11752,33286,40053,3989,37835,51,0
0,1303442,0,301,117980,12377,11752,33286,40053,3989,37835,51,0
0,1303442,0,105,117980,12377,11752,33286,40053,3989,37835,51,0
0,1303442,0,-2048,117980,12377,11752,33286,40053,3989,37835,51,0
0,1355605,0,-91,32877,10639,24766,39841,36845,5401,34936,51,0
0,1355605,0,913,32877,10639,24766,39841,36845,5401,34936,51,0
0,1355605,0,419,32877,10639,24766,39841,36845,5401,34936,51,0
0,1355605,0,96,32877,10639,24766,39841,36845,5401,34936,51,0
0,1355605,0,54,32877,10639,24766,39841,36845,5401,34936,51,0
0,1355605,0,-2048,32877,10639,24766,39841,36845,5401,34936,51,0
0,1355605,0,683,32877,10639,24766,39841,36845,5401,34936,51,0
0,1355605,0,1232,32877,10639,24766,39841,36845,5401,34936,51,0
0,1355605,0,1600,32877,10639,24766,39841,36845,5401,34936,51,0
0,1706217,0,380,1301954,263315,181567,82160,44099,15019,127837,51,0
0,1706217,0,56,1301954,263315,181567,82160,44099,15019,127837,51,0
0,1706217,0,-2048,1301954,263315,181567,82160,44099,15019,127837,51,0
0,1706217,0,-37,1301954,263315,181567,82160,44099,15019,127837,51,0
0,1706217,0,1465,1301954,263315,181567,82160,44099,15019,127837,51,0
0,1706217,0,629,1301954,263315,181567,82160,44099,15019,127837,51,0
0,1706217,0,160,1301954,263315,181567,82160,44099,15019,127837,51,0
0,1706217,0,68,1301954,263315,181567,82160,44099,15019,127837,51,0
0,1706217,0,-2048,1301954,263315,181567,82160,44099,15019,127837,51,0
0,1706217,0,2047,1301954,263315,181567,82160,44099,15019,127837,51,0
0,1402278,0,1328,161538,41169,54461,35319,65528,13938,91700,51,0
0,1402278,0,179,161538,41169,54461,35319,65528,13938,91700,51,0
0,1402278,0,83,161538,41169,54461,35319,65528,13938,91700,51,0
0,1402278,0,53,161538,41169,54461,35319,65528,13938,91700,51,0
0,1402278,0,-2048,161538,41169,54461,35319,65528,13938,91700,51,0
0,1402278,0,2017,161538,41169,54461,35319,65528,13938,91700,51,0
0,1402278,0,1378,161538,41169,54461,35319,65528,13938,91700,51,0
0,1402278,0,747,161538,41169,54461,35319,65528,13938,91700,51,0
0,1402278,0,-708,161538,41169,54461,35319,65528,13938,91700,51,0
0,1402278,0,186,161538,41169,54461,35319,65528,13938,91700,51,0
0,188891,0,418,27479,1508,4786,5082,2492,316,12296,51,0
0,188891,0,-2048,27479,1508,4786,5082,2492,316,12296,51,0
0,188891,0,-506,27479,1508,4786,5082,2492,316,12296,51,0
0,188891,0,163,27479,1508,4786,5082,2492,316,12296,51,0
0,188891,0,1418,27479,1508,4786,5082,2492,316,12296,51,0
0,188891,0,928,27479,1508,4786,5082,2492,316,12296,51,0
0,188891,0,185,27479,1508,4786,5082,2492,316,12296,51,0
0,188891,0,67,27479,1508,4786,5082,2492,316,12296,51,0
0,188891,0,-1399,27479,1508,4786,5082,2492,316,12296,51,0
0,188891,0,1628,27479,1508,4786,5082,2492,316,12296,51,0
0,975989,0,1424,87035,47967,65803,10957,61779,8089,104118,51,0
0,975989,0,400,87035,47967,65803,10957,61779,8089,104118,51,0
0,975989,0,102,87035,47967,65803,10957,61779,8089,104118,51,0
0,975989,0,54,87035,47967,65803,10957,61779,8089,104118,51,0
0,975989,0,49,87035,47967,65803,10957,61779,8089,104118,51,0
0,975989,0,-1753,87035,47967,65803,10957,61779,8089,104118,51,0
0,975989,0,-627,87035,47967,65803,10957,61779,8089,104118,51,0
0,975989,0,152,87035,47967,65803,10957,61779,8089,104118,51,0
0,975989,0,1559,87035,47967,65803,10957,61779,8089,104118,51,0
0,975989,0,598,87035,47967,65803,10957,61779,8089,104118,51,0
0,1474784,0,148,29292,4881,9959,12916,3277,2867,14758,51,0
0,1474784,0,-1293,29292,4881,9959,12916,3277,2867,14758,51,0
0,1474784,0,1504,29292,4881,9959,12916,3277,2867,14758,51,0
0,1474784,0,988,29292,4881,9959,12916,3277,2867,14758,51,0
0,1474784,0,160,29292,4881,9959,12916,3277,2867,14758,51,0
0,1474784,0,84,29292,4881,9959,12916,3277,2867,14758,51,0
0,1474784,0,56,29292,4881,9959,12916,3277,2867,14758,51,0
0,1474784,0,-1754,29292,4881,9959,12916,3277,2867,14758,51,0
0,1474784,0,172,29292,4881,9959,12916,3277,2867,14758,51,0
0,1474784,0,1249,29292,4881,9959,12916,3277,2867,14758,51,0
0,939263,0,620,63021,64821,29756,31390,69827,5259,45906,51,0
0,939263,0,-499,63021,64821,29756,31390,69827,5259,45906,51,0
0,939263,0,378,63021,64821,29756,31390,69827,5259,45906,51,0
0,939263,0,140,63021,64821,29756,31390,69827,5259,45906,51,0
0,939263,0,-1606,63021,64821,29756,31390,69827,5259,45906,51,0
0,939263,0,1460,63021,64821,29756,31390,69827,5259,45906,51,0
0,939263,0,1180,63021,64821,29756,31390,69827,5259,45906,51,0
0,939263,0,235,63021,64821,29756,31390,69827,5259,45906,51,0
0,939263,0,82,63021,64821,29756,31390,69827,5259,45906,51,0
0,939263,0,-10,63021,64821,29756,31390,69827,5259,45906,51,0
0,161127,0,1171,8213,2359,7486,1799,5579,1910,3837,51,0
0,161127,0,374,8213,2359,7486,1799,5579,1910,3837,51,0
0,161127,0,-1844,8213,2359,7486,1799,5579,1910,3837,51,0
0,161127,0,-744,8213,2359,7486,1799,5579,1910,3837,51,0
0,161127,0,1575,8213,2359,7486,1799,5579,1910,3837,51,0
0,161127,0,872,8213,2359,7486,1799,5579,1910,3837,51,0
0,161127,0,200,8213,2359,7486,1799,5579,1910,3837,51,0
0,161127,0,76,8213,2359,7486,1799,5579,1910,3837,51,0
0,161127,0,-1593,8213,2359,7486,1799,5579,1910,3837,51,0
0,161127,0,2018,8213,2359,7486,1799,5579,1910,3837,51,0
0,1265854,0,1786,24028,46970,80603,20295,48799,15335,53098,51,0
0,1265854,0,460,24028,46970,80603,20295,48799,15335,53098,51,0
0,1265854,0,118,24028,46970,80603,20295,48799,15335,53098,51,0
0,1265854,0,76,24028,46970,80603,20295,48799,15335,53098,51,0
0,1265854,0,-1768,24028,46970,80603,20295,48799,15335,53098,51,0
0,1265854,0,1171,24028,46970,80603,20295,48799,15335,53098,51,0
0,1265854,0,1831,24028,46970,80603,20295,48799,15335,53098,51,0
0,1265854,0,341,24028,46970,80603,20295,48799,15335,53098,51,0
0,1265854,0,118,24028,46970,80603,20295,48799,15335,53098,51,0
0,1265854,0,134,24028,46970,80603,20295,48799,15335,53098,51,0
0,825195,0,163,77562,4448,5577,11073,5601,14284,33278,51,0
0,825195,0,-1688,77562,4448,5577,11073,5601,14284,33278,51,0
0,825195,0,-169,77562,4448,5577,11073,5601,14284,33278,51,0
0,825195,0,2047,77562,4448,5577,11073,5601,14284,33278,51,0
0,825195,0,900,77562,4448,5577,11073,5601,14284,33278,51,0
0,825195,0,279,77562,4448,5577,11073,5601,14284,33278,51,0
0,825195,0,105,77562,4448,5577,11073,5601,14284,33278,51,0
0,825195,0,102,77562,4448,5577,11073,5601,14284,33278,51,0
0,825195,0,-1309,77562,4448,5577,11073,5601,14284,33278,51,0
0,825195,0,753,77562,4448,5577,11073,5601,14284,33278,51,0
0,773401,0,1495,1153299,71980,239277,120923,157570,54581,499063,51,0
0,773401,0,314,1153299,71980,239277,120923,157570,54581,499063,51,0
0,773401,0,89,1153299,71980,239277,120923,157570,54581,499063,51,0
0,773401,0,4,1153299,71980,239277,120923,157570,54581,499063,51,0
0,773401,0,-166,1153299,71980,239277,120923,157570,54581,499063,51,0
0,773401,0,-2048,1153299,71980,239277,120923,157570,54581,499063,51,0
0,773401,0,1693,1153299,71980,239277,120923,157570,54581,499063,51,0
0,773401,0,1315,1153299,71980,239277,120923,157570,54581,499063,51,0
0,773401,0,632,1153299,71980,239277,120923,157570,54581,499063,51,0
0,773401,0,-230,1153299,71980,239277,120923,157570,54581,499063,51,0
0,703929,0,233,104116,21545,36810,42534,50860,41040,75883,26,0
0,703929,0,306,104116,21545,36810,42534,50860,41040,75883,26,0
0,703929,0,662,104116,21545,36810,42534,50860,41040,75883,26,0
0,703929,0,-295,104116,21545,36810,42534,50860,41040,75883,26,0
0,703929,0,-1745,104116,21545,36810,42534,50860,41040,75883,26,0
0,703929,0,-231,104116,21545,36810,42534,50860,41040,75883,26,0
0,703929,0,1425,104116,21545,36810,42534,50860,41040,75883,26,0
0,703929,0,1440,104116,21545,36810,42534,50860,41040,75883,26,0
0,703929,0,1048,104116,21545,36810,42534,50860,41040,75883,26,0
0,1606784,0,-52,1303185,10019,81579,36321,139850,56541,397858,26,0
0,1606784,0,204,1303185,10019,81579,36321,139850,56541,397858,26,0
0,1606784,0,-2048,1303185,10019,81579,36321,139850,56541,397858,26,0
0,1606784,0,-266,1303185,10019,81579,36321,139850,56541,397858,26,0
0,1606784,0,1476,1303185,10019,81579,36321,139850,56541,397858,26,0
0,1606784,0,406,1303185,10019,81579,36321,139850,56541,397858,26,0
0,1606784,0,-429,1303185,10019,81579,36321,139850,56541,397858,26,0
0,1606784,0,1048,1303185,10019,81579,36321,139850,56541,397858,26,0
0,1606784,0,-2048,1303185,10019,81579,36321,139850,56541,397858,26,0
0,1606784,0,-366,1303185,10019,81579,36321,139850,56541,397858,26,0
